,scenario,year,value,source
1,GRAPE-15 1.0EMF33_1.5C_cost100,2000,2622.611111,IPCC AR6
2,GRAPE-15 1.0EMF33_1.5C_full,2000,2622.611111,IPCC AR6
3,GRAPE-15 1.0EMF33_1.5C_nofuel,2000,2622.611111,IPCC AR6
4,GRAPE-15 1.0EMF33_Baseline,2000,2622.611111,IPCC AR6
5,GRAPE-15 1.0EMF33_Med2C_cost100,2000,2622.611111,IPCC AR6
6,GRAPE-15 1.0EMF33_Med2C_full,2000,2622.611111,IPCC AR6
7,GRAPE-15 1.0EMF33_Med2C_limbio,2000,2622.611111,IPCC AR6
8,GRAPE-15 1.0EMF33_Med2C_nobeccs,2000,2622.611111,IPCC AR6
9,GRAPE-15 1.0EMF33_Med2C_nofuel,2000,2622.611111,IPCC AR6
10,GRAPE-15 1.0EMF33_Med2C_none,2000,2622.611111,IPCC AR6
11,GRAPE-15 1.0EMF33_WB2C_cost100,2000,2622.611111,IPCC AR6
12,GRAPE-15 1.0EMF33_WB2C_full,2000,2622.611111,IPCC AR6
13,GRAPE-15 1.0EMF33_WB2C_limbio,2000,2622.611111,IPCC AR6
14,GRAPE-15 1.0EMF33_WB2C_nofuel,2000,2622.611111,IPCC AR6
15,GRAPE-15 1.0EMF33_tax_hi_full,2000,2622.611111,IPCC AR6
16,GRAPE-15 1.0EMF33_tax_hi_none,2000,2622.611111,IPCC AR6
17,GRAPE-15 1.0EMF33_tax_lo_full,2000,2622.611111,IPCC AR6
18,GRAPE-15 1.0EMF33_tax_lo_none,2000,2622.611111,IPCC AR6
19,IMAGE 3.0.2EMF33_Baseline,2000,2619.847964,IPCC AR6
20,IMAGE 3.0.2EMF33_Med2C_cost100,2000,2619.847964,IPCC AR6
21,IMAGE 3.0.2EMF33_Med2C_full,2000,2619.847964,IPCC AR6
22,IMAGE 3.0.2EMF33_Med2C_limbio,2000,2619.847964,IPCC AR6
23,IMAGE 3.0.2EMF33_Med2C_nobeccs,2000,2619.847964,IPCC AR6
24,IMAGE 3.0.2EMF33_Med2C_nofuel,2000,2619.847964,IPCC AR6
25,IMAGE 3.0.2EMF33_Med2C_none,2000,2619.847964,IPCC AR6
26,IMAGE 3.0.2EMF33_WB2C_cost100,2000,2619.847964,IPCC AR6
27,IMAGE 3.0.2EMF33_WB2C_full,2000,2619.847964,IPCC AR6
28,IMAGE 3.0.2EMF33_WB2C_limbio,2000,2619.847964,IPCC AR6
29,IMAGE 3.0.2EMF33_WB2C_nobeccs,2000,2619.847964,IPCC AR6
30,IMAGE 3.0.2EMF33_WB2C_nofuel,2000,2619.847964,IPCC AR6
31,IMAGE 3.0.2EMF33_tax_hi_full,2000,2619.847964,IPCC AR6
32,IMAGE 3.0.2EMF33_tax_hi_none,2000,2619.847964,IPCC AR6
33,IMAGE 3.0.2EMF33_tax_lo_full,2000,2619.847964,IPCC AR6
34,IMAGE 3.0.2EMF33_tax_lo_none,2000,2619.847964,IPCC AR6
35,MERGE-ETL 6.0BAU,2000,2916.666667,IPCC AR6
36,MERGE-ETL 6.0DAC15_50,2000,2916.666667,IPCC AR6
37,MERGE-ETL 6.0DAC2_66,2000,2916.666667,IPCC AR6
38,MESSAGE-GLOBIOM 1.0EMF33_1.5C_cost100,2000,2606.806897,IPCC AR6
39,MESSAGE-GLOBIOM 1.0EMF33_1.5C_full,2000,2606.806897,IPCC AR6
40,MESSAGE-GLOBIOM 1.0EMF33_Baseline,2000,2606.806897,IPCC AR6
41,MESSAGE-GLOBIOM 1.0EMF33_Med2C_cost100,2000,2606.806897,IPCC AR6
42,MESSAGE-GLOBIOM 1.0EMF33_Med2C_full,2000,2606.806897,IPCC AR6
43,MESSAGE-GLOBIOM 1.0EMF33_Med2C_limbio,2000,2606.806897,IPCC AR6
44,MESSAGE-GLOBIOM 1.0EMF33_Med2C_nobeccs,2000,2606.806897,IPCC AR6
45,MESSAGE-GLOBIOM 1.0EMF33_Med2C_nofuel,2000,2606.806897,IPCC AR6
46,MESSAGE-GLOBIOM 1.0EMF33_Med2C_none,2000,2606.806897,IPCC AR6
47,MESSAGE-GLOBIOM 1.0EMF33_WB2C_cost100,2000,2606.806897,IPCC AR6
48,MESSAGE-GLOBIOM 1.0EMF33_WB2C_full,2000,2606.806897,IPCC AR6
49,MESSAGE-GLOBIOM 1.0EMF33_WB2C_limbio,2000,2606.806897,IPCC AR6
50,MESSAGE-GLOBIOM 1.0EMF33_WB2C_nofuel,2000,2606.806897,IPCC AR6
51,MESSAGE-GLOBIOM 1.0EMF33_tax_hi_full,2000,2606.806897,IPCC AR6
52,MESSAGE-GLOBIOM 1.0EMF33_tax_hi_none,2000,2606.806897,IPCC AR6
53,MESSAGE-GLOBIOM 1.0EMF33_tax_lo_full,2000,2606.806897,IPCC AR6
54,MESSAGE-GLOBIOM 1.0EMF33_tax_lo_none,2000,2606.806897,IPCC AR6
55,MESSAGEix-GLOBIOM 1.0CD-LINKS_INDC2030i_1600,2000,2606.806897,IPCC AR6
56,MESSAGEix-GLOBIOM 1.0CD-LINKS_INDCi,2000,2606.806897,IPCC AR6
57,MESSAGEix-GLOBIOM 1.0CD-LINKS_NDC2030i_1000,2000,2606.806897,IPCC AR6
58,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi,2000,2606.806897,IPCC AR6
59,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1000,2000,2606.806897,IPCC AR6
60,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1600,2000,2606.806897,IPCC AR6
61,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_400,2000,2606.806897,IPCC AR6
62,MESSAGEix-GLOBIOM 1.0CD-LINKS_NoPolicy,2000,2606.806897,IPCC AR6
63,MESSAGEix-GLOBIOM_1.0CO_2Deg2020,2000,2606.806897,IPCC AR6
64,MESSAGEix-GLOBIOM_1.0CO_2Deg2030,2000,2606.806897,IPCC AR6
65,MESSAGEix-GLOBIOM_1.0CO_BAU,2000,2606.806897,IPCC AR6
66,MESSAGEix-GLOBIOM_1.0CO_Bridge,2000,2606.806897,IPCC AR6
67,MESSAGEix-GLOBIOM_1.0CO_CurPol,2000,2606.806897,IPCC AR6
68,MESSAGEix-GLOBIOM_1.0CO_GPP,2000,2606.806897,IPCC AR6
69,MESSAGEix-GLOBIOM_1.0CO_NDC_2050convergence,2000,2606.806897,IPCC AR6
70,MESSAGEix-GLOBIOM_1.0CO_NDCplus,2000,2606.806897,IPCC AR6
71,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000,2000,2616.092309,IPCC AR6
72,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000_COV,2000,2616.092309,IPCC AR6
73,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000_COV_NDCp,2000,2616.092309,IPCC AR6
74,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000_NDCp,2000,2616.092309,IPCC AR6
75,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000f,2000,2616.092309,IPCC AR6
76,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000f_COV,2000,2616.092309,IPCC AR6
77,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000f_COV_NDCp,2000,2616.092309,IPCC AR6
78,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1000f_NDCp,2000,2616.092309,IPCC AR6
79,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200,2000,2616.092309,IPCC AR6
80,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200_COV,2000,2616.092309,IPCC AR6
81,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200_COV_NDCp,2000,2616.092309,IPCC AR6
82,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200_NDCp,2000,2616.092309,IPCC AR6
83,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200f,2000,2616.092309,IPCC AR6
84,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200f_COV,2000,2616.092309,IPCC AR6
85,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200f_COV_NDCp,2000,2616.092309,IPCC AR6
86,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1200f_NDCp,2000,2616.092309,IPCC AR6
87,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400,2000,2616.092309,IPCC AR6
88,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400_COV,2000,2616.092309,IPCC AR6
89,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400_COV_NDCp,2000,2616.092309,IPCC AR6
90,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400_NDCp,2000,2616.092309,IPCC AR6
91,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400f,2000,2616.092309,IPCC AR6
92,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400f_COV,2000,2616.092309,IPCC AR6
93,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400f_COV_NDCp,2000,2616.092309,IPCC AR6
94,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1400f_NDCp,2000,2616.092309,IPCC AR6
95,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600,2000,2616.092309,IPCC AR6
96,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600_COV,2000,2616.092309,IPCC AR6
97,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600_COV_NDCp,2000,2616.092309,IPCC AR6
98,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600_NDCp,2000,2616.092309,IPCC AR6
99,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600f,2000,2616.092309,IPCC AR6
100,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600f_COV,2000,2616.092309,IPCC AR6
101,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600f_COV_NDCp,2000,2616.092309,IPCC AR6
102,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1600f_NDCp,2000,2616.092309,IPCC AR6
103,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800,2000,2616.092309,IPCC AR6
104,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800_COV,2000,2616.092309,IPCC AR6
105,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800_COV_NDCp,2000,2616.092309,IPCC AR6
106,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800_NDCp,2000,2616.092309,IPCC AR6
107,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800f,2000,2616.092309,IPCC AR6
108,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800f_COV,2000,2616.092309,IPCC AR6
109,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800f_COV_NDCp,2000,2616.092309,IPCC AR6
110,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_1800f_NDCp,2000,2616.092309,IPCC AR6
111,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000,2000,2616.092309,IPCC AR6
112,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000_COV,2000,2616.092309,IPCC AR6
113,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000_COV_NDCp,2000,2616.092309,IPCC AR6
114,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000_NDCp,2000,2616.092309,IPCC AR6
115,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000f,2000,2616.092309,IPCC AR6
116,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000f_COV,2000,2616.092309,IPCC AR6
117,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000f_COV_NDCp,2000,2616.092309,IPCC AR6
118,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2000f_NDCp,2000,2616.092309,IPCC AR6
119,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500,2000,2616.092309,IPCC AR6
120,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500_COV,2000,2616.092309,IPCC AR6
121,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500_COV_NDCp,2000,2616.092309,IPCC AR6
122,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500_NDCp,2000,2616.092309,IPCC AR6
123,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500f,2000,2616.092309,IPCC AR6
124,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500f_COV,2000,2616.092309,IPCC AR6
125,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500f_COV_NDCp,2000,2616.092309,IPCC AR6
126,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_2500f_NDCp,2000,2616.092309,IPCC AR6
127,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000,2000,2616.092309,IPCC AR6
128,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000_COV,2000,2616.092309,IPCC AR6
129,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000_COV_NDCp,2000,2616.092309,IPCC AR6
130,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000_NDCp,2000,2616.092309,IPCC AR6
131,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000f,2000,2616.092309,IPCC AR6
132,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000f_COV,2000,2616.092309,IPCC AR6
133,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000f_COV_NDCp,2000,2616.092309,IPCC AR6
134,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_3000f_NDCp,2000,2616.092309,IPCC AR6
135,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_600f_COV,2000,2616.092309,IPCC AR6
136,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_600f_COV_NDCp,2000,2616.092309,IPCC AR6
137,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_700f,2000,2616.092309,IPCC AR6
138,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_700f_COV,2000,2616.092309,IPCC AR6
139,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_700f_COV_NDCp,2000,2616.092309,IPCC AR6
140,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_700f_NDCp,2000,2616.092309,IPCC AR6
141,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_800f,2000,2616.092309,IPCC AR6
142,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_800f_COV,2000,2616.092309,IPCC AR6
143,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_800f_COV_NDCp,2000,2616.092309,IPCC AR6
144,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_800f_NDCp,2000,2616.092309,IPCC AR6
145,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_900f,2000,2616.092309,IPCC AR6
146,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_900f_COV,2000,2616.092309,IPCC AR6
147,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_900f_COV_NDCp,2000,2616.092309,IPCC AR6
148,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_900f_NDCp,2000,2616.092309,IPCC AR6
149,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_950_COV,2000,2616.092309,IPCC AR6
150,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_950_COV_NDCp,2000,2616.092309,IPCC AR6
151,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_950f_COV,2000,2616.092309,IPCC AR6
152,MESSAGEix-GLOBIOM_1.1EN_INDCi2030_950f_COV_NDCp,2000,2616.092309,IPCC AR6
153,MESSAGEix-GLOBIOM_1.1EN_INDCi2100,2000,2616.092309,IPCC AR6
154,MESSAGEix-GLOBIOM_1.1EN_INDCi2100_COV,2000,2616.092309,IPCC AR6
155,MESSAGEix-GLOBIOM_1.1EN_INDCi2100_COV_NDCp,2000,2616.092309,IPCC AR6
156,MESSAGEix-GLOBIOM_1.1EN_INDCi2100_NDCp,2000,2616.092309,IPCC AR6
157,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000,2000,2616.092309,IPCC AR6
158,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000_COV,2000,2616.092309,IPCC AR6
159,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000_DR10p,2000,2616.092309,IPCC AR6
160,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000_DR1p,2000,2616.092309,IPCC AR6
161,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000_DR2p,2000,2616.092309,IPCC AR6
162,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000_DR3p,2000,2616.092309,IPCC AR6
163,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000_DR4p,2000,2616.092309,IPCC AR6
164,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f,2000,2616.092309,IPCC AR6
165,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f_COV,2000,2616.092309,IPCC AR6
166,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f_DR10p,2000,2616.092309,IPCC AR6
167,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f_DR1p,2000,2616.092309,IPCC AR6
168,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f_DR2p,2000,2616.092309,IPCC AR6
169,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f_DR3p,2000,2616.092309,IPCC AR6
170,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1000f_DR4p,2000,2616.092309,IPCC AR6
171,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1200,2000,2616.092309,IPCC AR6
172,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1200_COV,2000,2616.092309,IPCC AR6
173,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1200f,2000,2616.092309,IPCC AR6
174,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1200f_COV,2000,2616.092309,IPCC AR6
175,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1400,2000,2616.092309,IPCC AR6
176,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1400_COV,2000,2616.092309,IPCC AR6
177,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1400f,2000,2616.092309,IPCC AR6
178,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1400f_COV,2000,2616.092309,IPCC AR6
179,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1600,2000,2616.092309,IPCC AR6
180,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1600_COV,2000,2616.092309,IPCC AR6
181,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1600f,2000,2616.092309,IPCC AR6
182,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1600f_COV,2000,2616.092309,IPCC AR6
183,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1800,2000,2616.092309,IPCC AR6
184,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1800_COV,2000,2616.092309,IPCC AR6
185,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1800f,2000,2616.092309,IPCC AR6
186,MESSAGEix-GLOBIOM_1.1EN_NPi2020_1800f_COV,2000,2616.092309,IPCC AR6
187,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2000,2000,2616.092309,IPCC AR6
188,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2000_COV,2000,2616.092309,IPCC AR6
189,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2000f,2000,2616.092309,IPCC AR6
190,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2000f_COV,2000,2616.092309,IPCC AR6
191,MESSAGEix-GLOBIOM_1.1EN_NPi2020_200f,2000,2616.092309,IPCC AR6
192,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2500,2000,2616.092309,IPCC AR6
193,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2500_COV,2000,2616.092309,IPCC AR6
194,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2500f,2000,2616.092309,IPCC AR6
195,MESSAGEix-GLOBIOM_1.1EN_NPi2020_2500f_COV,2000,2616.092309,IPCC AR6
196,MESSAGEix-GLOBIOM_1.1EN_NPi2020_3000,2000,2616.092309,IPCC AR6
197,MESSAGEix-GLOBIOM_1.1EN_NPi2020_3000_COV,2000,2616.092309,IPCC AR6
198,MESSAGEix-GLOBIOM_1.1EN_NPi2020_3000f,2000,2616.092309,IPCC AR6
199,MESSAGEix-GLOBIOM_1.1EN_NPi2020_3000f_COV,2000,2616.092309,IPCC AR6
200,MESSAGEix-GLOBIOM_1.1EN_NPi2020_300f,2000,2616.092309,IPCC AR6
201,MESSAGEix-GLOBIOM_1.1EN_NPi2020_400f,2000,2616.092309,IPCC AR6
202,MESSAGEix-GLOBIOM_1.1EN_NPi2020_450,2000,2616.092309,IPCC AR6
203,MESSAGEix-GLOBIOM_1.1EN_NPi2020_450f,2000,2616.092309,IPCC AR6
204,MESSAGEix-GLOBIOM_1.1EN_NPi2020_500,2000,2616.092309,IPCC AR6
205,MESSAGEix-GLOBIOM_1.1EN_NPi2020_500f,2000,2616.092309,IPCC AR6
206,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600,2000,2616.092309,IPCC AR6
207,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600_COV,2000,2616.092309,IPCC AR6
208,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600_DR10p,2000,2616.092309,IPCC AR6
209,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600_DR1p,2000,2616.092309,IPCC AR6
210,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600_DR2p,2000,2616.092309,IPCC AR6
211,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600_DR3p,2000,2616.092309,IPCC AR6
212,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600_DR4p,2000,2616.092309,IPCC AR6
213,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f,2000,2616.092309,IPCC AR6
214,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f_COV,2000,2616.092309,IPCC AR6
215,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f_DR10p,2000,2616.092309,IPCC AR6
216,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f_DR1p,2000,2616.092309,IPCC AR6
217,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f_DR2p,2000,2616.092309,IPCC AR6
218,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f_DR3p,2000,2616.092309,IPCC AR6
219,MESSAGEix-GLOBIOM_1.1EN_NPi2020_600f_DR4p,2000,2616.092309,IPCC AR6
220,MESSAGEix-GLOBIOM_1.1EN_NPi2020_700,2000,2616.092309,IPCC AR6
221,MESSAGEix-GLOBIOM_1.1EN_NPi2020_700_COV,2000,2616.092309,IPCC AR6
222,MESSAGEix-GLOBIOM_1.1EN_NPi2020_700f,2000,2616.092309,IPCC AR6
223,MESSAGEix-GLOBIOM_1.1EN_NPi2020_700f_COV,2000,2616.092309,IPCC AR6
224,MESSAGEix-GLOBIOM_1.1EN_NPi2020_800,2000,2616.092309,IPCC AR6
225,MESSAGEix-GLOBIOM_1.1EN_NPi2020_800_COV,2000,2616.092309,IPCC AR6
226,MESSAGEix-GLOBIOM_1.1EN_NPi2020_800f,2000,2616.092309,IPCC AR6
227,MESSAGEix-GLOBIOM_1.1EN_NPi2020_800f_COV,2000,2616.092309,IPCC AR6
228,MESSAGEix-GLOBIOM_1.1EN_NPi2020_900,2000,2616.092309,IPCC AR6
229,MESSAGEix-GLOBIOM_1.1EN_NPi2020_900_COV,2000,2616.092309,IPCC AR6
230,MESSAGEix-GLOBIOM_1.1EN_NPi2020_900f,2000,2616.092309,IPCC AR6
231,MESSAGEix-GLOBIOM_1.1EN_NPi2020_900f_COV,2000,2616.092309,IPCC AR6
232,MESSAGEix-GLOBIOM_1.1EN_NPi2100,2000,2616.092309,IPCC AR6
233,MESSAGEix-GLOBIOM_1.1EN_NPi2100_COV,2000,2616.092309,IPCC AR6
234,MESSAGEix-GLOBIOM_1.1EN_NoPolicy,2000,2616.092309,IPCC AR6
235,MESSAGEix-GLOBIOM_1.2COV_GreenPush,2000,2616.092309,IPCC AR6
236,MESSAGEix-GLOBIOM_1.2COV_GreenPush_1000,2000,2616.092309,IPCC AR6
237,MESSAGEix-GLOBIOM_1.2COV_GreenPush_550,2000,2616.092309,IPCC AR6
238,MESSAGEix-GLOBIOM_1.2COV_GreenPush_max_GDP,2000,2616.092309,IPCC AR6
239,MESSAGEix-GLOBIOM_1.2COV_GreenPush_min_GDP,2000,2616.092309,IPCC AR6
240,MESSAGEix-GLOBIOM_1.2COV_NoPolicyNoCOVID,2000,2616.092309,IPCC AR6
241,MESSAGEix-GLOBIOM_1.2COV_NoPolicyNoCOVID_1000,2000,2616.092309,IPCC AR6
242,MESSAGEix-GLOBIOM_1.2COV_NoPolicyNoCOVID_550,2000,2616.092309,IPCC AR6
243,MESSAGEix-GLOBIOM_1.2COV_Restore,2000,2616.092309,IPCC AR6
244,MESSAGEix-GLOBIOM_1.2COV_Restore_1000,2000,2616.092309,IPCC AR6
245,MESSAGEix-GLOBIOM_1.2COV_Restore_550,2000,2616.092309,IPCC AR6
246,MESSAGEix-GLOBIOM_1.2COV_SelfReliance,2000,2616.092309,IPCC AR6
247,MESSAGEix-GLOBIOM_1.2COV_SelfReliance_1000,2000,2616.092309,IPCC AR6
248,MESSAGEix-GLOBIOM_1.2COV_SelfReliance_550,2000,2616.092309,IPCC AR6
249,MESSAGEix-GLOBIOM_1.2COV_SelfReliance_max_GDP,2000,2616.092309,IPCC AR6
250,MESSAGEix-GLOBIOM_1.2COV_SelfReliance_min_GDP,2000,2616.092309,IPCC AR6
251,MESSAGEix-GLOBIOM_1.2COV_SmartUse,2000,2616.092309,IPCC AR6
252,MESSAGEix-GLOBIOM_1.2COV_SmartUse_1000,2000,2616.092309,IPCC AR6
253,MESSAGEix-GLOBIOM_1.2COV_SmartUse_550,2000,2616.092309,IPCC AR6
254,MESSAGEix-GLOBIOM_GEI 1.0SSP2_int_lc_15,2000,2606.806897,IPCC AR6
255,MESSAGEix-GLOBIOM_GEI 1.0SSP2_int_lc_50,2000,2606.806897,IPCC AR6
256,MESSAGEix-GLOBIOM_GEI 1.0SSP2_int_mc_15,2000,2606.806897,IPCC AR6
257,MESSAGEix-GLOBIOM_GEI 1.0SSP2_int_mc_50,2000,2606.806897,IPCC AR6
258,MESSAGEix-GLOBIOM_GEI 1.0SSP2_noint_lc_15,2000,2606.806897,IPCC AR6
259,MESSAGEix-GLOBIOM_GEI 1.0SSP2_noint_lc_50,2000,2606.806897,IPCC AR6
260,MESSAGEix-GLOBIOM_GEI 1.0SSP2_noint_mc_15,2000,2606.806897,IPCC AR6
261,MESSAGEix-GLOBIOM_GEI 1.0SSP2_noint_mc_50,2000,2606.806897,IPCC AR6
262,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_100,2000,2606.806897,IPCC AR6
263,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_120,2000,2606.806897,IPCC AR6
264,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_15,2000,2606.806897,IPCC AR6
265,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_50,2000,2606.806897,IPCC AR6
266,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_80,2000,2606.806897,IPCC AR6
267,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_CB400,2000,2606.806897,IPCC AR6
268,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_CB450,2000,2606.806897,IPCC AR6
269,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_CB500,2000,2606.806897,IPCC AR6
270,MESSAGEix-GLOBIOM_GEI 1.0SSP2_openres_lc_CB550,2000,2606.806897,IPCC AR6
